0ElectionDate,1OfficeCode(Text),2DistrictCode(Text),3StatusCode,4CountyCode,5CountyName,6OfficeDescription,7PartyOrder,8PartyName,9PartyDescription,10CandidateID,11CandidateLastName,12CandidateFirstName,13CandidateMiddleName,14CandidateFormerName,15CandidateVotes,16WriteIn(W)/Uncommitted(Z),17Recount(*),18Nominated(N)/Elected(E)
11/8/22,6,500,0,11,BERRIEN,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1522,Botts,Paul,Leon,,0,W,,
11/8/22,6,500,0,11,BERRIEN,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1523,Johnson,Michael,Lee,,0,W,,
11/8/22,6,500,0,12,BRANCH,5th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1466,Goldberg,Bart,,,4398,,,
11/8/22,6,500,0,12,BRANCH,5th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1443,Walberg,Tim,,,11164,,,E
11/8/22,6,500,0,12,BRANCH,5th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1499,Peterson,Norman,M.,,244,,,
11/8/22,6,500,0,12,BRANCH,5th District Representative in Congress 2 Year Term (1) Position,4,UST,US Taxpayers,-1507,Scott,Ezra,,,153,,,
11/8/22,6,500,0,12,BRANCH,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1522,Botts,Paul,Leon,,0,W,,
11/8/22,6,500,0,12,BRANCH,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1523,Johnson,Michael,Lee,,0,W,,
11/8/22,6,500,0,13,CALHOUN,5th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1466,Goldberg,Bart,,,7175,,,
11/8/22,6,500,0,13,CALHOUN,5th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1443,Walberg,Tim,,,12630,,,E
11/8/22,6,500,0,13,CALHOUN,5th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1499,Peterson,Norman,M.,,371,,,
11/8/22,6,500,0,13,CALHOUN,5th District Representative in Congress 2 Year Term (1) Position,4,UST,US Taxpayers,-1507,Scott,Ezra,,,171,,,
11/8/22,6,500,0,13,CALHOUN,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1522,Botts,Paul,Leon,,0,W,,
11/8/22,6,500,0,13,CALHOUN,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1523,Johnson,Michael,Lee,,0,W,,
11/8/22,6,500,0,14,CASS,5th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1466,Goldberg,Bart,,,6513,,,
11/8/22,6,500,0,14,CASS,5th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1443,Walberg,Tim,,,13090,,,E
11/8/22,6,500,0,14,CASS,5th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1499,Peterson,Norman,M.,,254,,,
11/8/22,6,500,0,14,CASS,5th District Representative in Congress 2 Year Term (1) Position,4,UST,US Taxpayers,-1507,Scott,Ezra,,,178,,,
11/8/22,6,500,0,14,CASS,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1522,Botts,Paul,Leon,,0,W,,
11/8/22,6,500,0,14,CASS,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1523,Johnson,Michael,Lee,,0,W,,
11/8/22,6,500,0,30,HILLSDALE,5th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1466,Goldberg,Bart,,,4448,,,
11/8/22,6,500,0,30,HILLSDALE,5th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1443,Walberg,Tim,,,13450,,,E
11/8/22,6,500,0,30,HILLSDALE,5th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1499,Peterson,Norman,M.,,345,,,
11/8/22,6,500,0,30,HILLSDALE,5th District Representative in Congress 2 Year Term (1) Position,4,UST,US Taxpayers,-1507,Scott,Ezra,,,199,,,
11/8/22,6,500,0,30,HILLSDALE,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1522,Botts,Paul,Leon,,0,W,,
11/8/22,6,500,0,30,HILLSDALE,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1523,Johnson,Michael,Lee,,1,W,,
11/8/22,6,500,0,38,JACKSON,5th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1466,Goldberg,Bart,,,23933,,,
11/8/22,6,500,0,38,JACKSON,5th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1443,Walberg,Tim,,,38094,,,E
11/8/22,6,500,0,38,JACKSON,5th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1499,Peterson,Norman,M.,,1142,,,
11/8/22,6,500,0,38,JACKSON,5th District Representative in Congress 2 Year Term (1) Position,4,UST,US Taxpayers,-1507,Scott,Ezra,,,615,,,
11/8/22,6,500,0,38,JACKSON,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1522,Botts,Paul,Leon,,0,W,,
11/8/22,6,500,0,38,JACKSON,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1523,Johnson,Michael,Lee,,0,W,,
11/8/22,6,500,0,39,KALAMAZOO,5th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1466,Goldberg,Bart,,,3173,,,
11/8/22,6,500,0,39,KALAMAZOO,5th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1443,Walberg,Tim,,,5058,,,E
11/8/22,6,500,0,39,KALAMAZOO,5th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1499,Peterson,Norman,M.,,131,,,
11/8/22,6,500,0,39,KALAMAZOO,5th District Representative in Congress 2 Year Term (1) Position,4,UST,US Taxpayers,-1507,Scott,Ezra,,,57,,,
11/8/22,6,500,0,39,KALAMAZOO,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1522,Botts,Paul,Leon,,0,W,,
11/8/22,6,500,0,39,KALAMAZOO,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1523,Johnson,Michael,Lee,,0,W,,
11/8/22,6,500,0,46,LENAWEE,5th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1466,Goldberg,Bart,,,15744,,,
11/8/22,6,500,0,46,LENAWEE,5th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1443,Walberg,Tim,,,25394,,,E
11/8/22,6,500,0,46,LENAWEE,5th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1499,Peterson,Norman,M.,,711,,,
11/8/22,6,500,0,46,LENAWEE,5th District Representative in Congress 2 Year Term (1) Position,4,UST,US Taxpayers,-1507,Scott,Ezra,,,372,,,
11/8/22,6,500,0,46,LENAWEE,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1522,Botts,Paul,Leon,,0,W,,
11/8/22,6,500,0,46,LENAWEE,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1523,Johnson,Michael,Lee,,0,W,,
11/8/22,6,500,0,58,MONROE,5th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1466,Goldberg,Bart,,,23564,,,
11/8/22,6,500,0,58,MONROE,5th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1443,Walberg,Tim,,,41549,,,E
11/8/22,6,500,0,58,MONROE,5th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1499,Peterson,Norman,M.,,929,,,
11/8/22,6,500,0,58,MONROE,5th District Representative in Congress 2 Year Term (1) Position,4,UST,US Taxpayers,-1507,Scott,Ezra,,,510,,,
11/8/22,6,500,0,58,MONROE,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1522,Botts,Paul,Leon,,0,W,,
11/8/22,6,500,0,58,MONROE,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1523,Johnson,Michael,Lee,,0,W,,
11/8/22,6,500,0,75,ST. JOSEPH,5th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1466,Goldberg,Bart,,,6775,,,
11/8/22,6,500,0,75,ST. JOSEPH,5th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1443,Walberg,Tim,,,14052,,,E
11/8/22,6,500,0,75,ST. JOSEPH,5th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1499,Peterson,Norman,M.,,399,,,
11/8/22,6,500,0,75,ST. JOSEPH,5th District Representative in Congress 2 Year Term (1) Position,4,UST,US Taxpayers,-1507,Scott,Ezra,,,253,,,
11/8/22,6,500,0,75,ST. JOSEPH,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1522,Botts,Paul,Leon,,0,W,,
11/8/22,6,500,0,75,ST. JOSEPH,5th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1523,Johnson,Michael,Lee,,0,W,,
11/8/22,6,600,0,58,MONROE,6th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1432,Dingell,Debbie,,,553,,,E
11/8/22,6,600,0,58,MONROE,6th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1459,Williams,Whittney,,,400,,,
11/8/22,6,600,0,58,MONROE,6th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1513,Acosta,Frank,,,0,W,,
11/8/22,6,600,0,63,OAKLAND,6th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1432,Dingell,Debbie,,,16265,,,E
11/8/22,6,600,0,63,OAKLAND,6th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1459,Williams,Whittney,,,11246,,,
11/8/22,6,600,0,63,OAKLAND,6th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1513,Acosta,Frank,,,0,W,,
11/8/22,6,600,0,81,WASHTENAW,6th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1432,Dingell,Debbie,,,132859,,,E
11/8/22,6,600,0,81,WASHTENAW,6th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1459,Williams,Whittney,,,44782,,,
11/8/22,6,600,0,81,WASHTENAW,6th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1513,Acosta,Frank,,,0,W,,
11/8/22,6,600,0,82,WAYNE,6th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1432,Dingell,Debbie,,,92082,,,E
11/8/22,6,600,0,82,WAYNE,6th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1459,Williams,Whittney,,,68739,,,
11/8/22,6,600,0,82,WAYNE,6th District Representative in Congress 2 Year Term (1) Position,8,NPA,No  Affiliation,-1513,Acosta,Frank,,,1,W,,
11/8/22,6,700,0,19,CLINTON,7th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1433,Slotkin,Elissa,,,19424,,,E
11/8/22,6,700,0,19,CLINTON,7th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1462,Barrett,Tom,,,20761,,,
11/8/22,6,700,0,19,CLINTON,7th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1500,Dailey,Leah,R.,,750,,,
11/8/22,6,700,0,23,EATON,7th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1433,Slotkin,Elissa,,,25892,,,E
11/8/22,6,700,0,23,EATON,7th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1462,Barrett,Tom,,,23883,,,
11/8/22,6,700,0,23,EATON,7th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1500,Dailey,Leah,R.,,1005,,,
11/8/22,6,700,0,25,GENESEE,7th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1433,Slotkin,Elissa,,,29,,,E
11/8/22,6,700,0,25,GENESEE,7th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1462,Barrett,Tom,,,56,,,
11/8/22,6,700,0,25,GENESEE,7th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1500,Dailey,Leah,R.,,0,,,
11/8/22,6,700,0,33,INGHAM,7th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1433,Slotkin,Elissa,,,79415,,,E
11/8/22,6,700,0,33,INGHAM,7th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1462,Barrett,Tom,,,36471,,,
11/8/22,6,700,0,33,INGHAM,7th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1500,Dailey,Leah,R.,,2320,,,
11/8/22,6,700,0,47,LIVINGSTON,7th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1433,Slotkin,Elissa,,,44439,,,E
11/8/22,6,700,0,47,LIVINGSTON,7th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1462,Barrett,Tom,,,61530,,,
11/8/22,6,700,0,47,LIVINGSTON,7th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1500,Dailey,Leah,R.,,1998,,,
11/8/22,6,700,0,63,OAKLAND,7th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1433,Slotkin,Elissa,,,10247,,,E
11/8/22,6,700,0,63,OAKLAND,7th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1462,Barrett,Tom,,,12063,,,
11/8/22,6,700,0,63,OAKLAND,7th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1500,Dailey,Leah,R.,,389,,,
11/8/22,6,700,0,78,SHIAWASSEE,7th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1433,Slotkin,Elissa,,,13363,,,E
11/8/22,6,700,0,78,SHIAWASSEE,7th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1462,Barrett,Tom,,,17860,,,
11/8/22,6,700,0,78,SHIAWASSEE,7th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1500,Dailey,Leah,R.,,813,,,
11/8/22,6,800,0,9,BAY,8th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1456,Kildee,Daniel,T.,,23824,,,E
11/8/22,6,800,0,9,BAY,8th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1425,Junge,Paul,,,22748,,,
11/8/22,6,800,0,9,BAY,8th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1501,Canny,David,,,682,,,
11/8/22,6,800,0,9,BAY,8th District Representative in Congress 2 Year Term (1) Position,5,WCP,Working Class,-1490,Goodwin,Kathy,,,1432,,,
11/8/22,6,800,0,25,GENESEE,8th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1456,Kildee,Daniel,T.,,96467,,,E
11/8/22,6,800,0,25,GENESEE,8th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1425,Junge,Paul,,,66331,,,
11/8/22,6,800,0,25,GENESEE,8th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1501,Canny,David,,,2196,,,
11/8/22,6,800,0,25,GENESEE,8th District Representative in Congress 2 Year Term (1) Position,5,WCP,Working Class,-1490,Goodwin,Kathy,,,4608,,,
11/8/22,6,800,0,56,MIDLAND,8th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1456,Kildee,Daniel,T.,,16621,,,E
11/8/22,6,800,0,56,MIDLAND,8th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1425,Junge,Paul,,,18305,,,
11/8/22,6,800,0,56,MIDLAND,8th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1501,Canny,David,,,588,,,
11/8/22,6,800,0,56,MIDLAND,8th District Representative in Congress 2 Year Term (1) Position,5,WCP,Working Class,-1490,Goodwin,Kathy,,,881,,,
11/8/22,6,800,0,73,SAGINAW,8th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1456,Kildee,Daniel,T.,,41188,,,E
11/8/22,6,800,0,73,SAGINAW,8th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1425,Junge,Paul,,,36149,,,
11/8/22,6,800,0,73,SAGINAW,8th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1501,Canny,David,,,1105,,,
11/8/22,6,800,0,73,SAGINAW,8th District Representative in Congress 2 Year Term (1) Position,5,WCP,Working Class,-1490,Goodwin,Kathy,,,2136,,,
11/8/22,6,800,0,79,TUSCOLA,8th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1456,Kildee,Daniel,T.,,222,,,E
11/8/22,6,800,0,79,TUSCOLA,8th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1425,Junge,Paul,,,317,,,
11/8/22,6,800,0,79,TUSCOLA,8th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1501,Canny,David,,,9,,,
11/8/22,6,800,0,79,TUSCOLA,8th District Representative in Congress 2 Year Term (1) Position,5,WCP,Working Class,-1490,Goodwin,Kathy,,,20,,,
11/8/22,6,900,0,32,HURON,9th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1454,Jaye,Brian,,,4013,,,
11/8/22,6,900,0,32,HURON,9th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1421,McClain,Lisa,,,10290,,,E
11/8/22,6,900,0,32,HURON,9th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1502,Kelts,Jake,,,147,,,
11/8/22,6,900,0,32,HURON,9th District Representative in Congress 2 Year Term (1) Position,5,WCP,Working Class,-1491,Walkowicz,Jim,,,251,,,
11/8/22,6,900,0,44,LAPEER,9th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1454,Jaye,Brian,,,12673,,,
11/8/22,6,900,0,44,LAPEER,9th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1421,McClain,Lisa,,,28828,,,E
11/8/22,6,900,0,44,LAPEER,9th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1502,Kelts,Jake,,,514,,,
11/8/22,6,900,0,44,LAPEER,9th District Representative in Congress 2 Year Term (1) Position,5,WCP,Working Class,-1491,Walkowicz,Jim,,,814,,,
11/8/22,6,900,0,50,MACOMB,9th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1454,Jaye,Brian,,,32017,,,
11/8/22,6,900,0,50,MACOMB,9th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1421,McClain,Lisa,,,59781,,,E
11/8/22,6,900,0,50,MACOMB,9th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1502,Kelts,Jake,,,987,,,
11/8/22,6,900,0,50,MACOMB,9th District Representative in Congress 2 Year Term (1) Position,5,WCP,Working Class,-1491,Walkowicz,Jim,,,1379,,,
11/8/22,6,900,0,63,OAKLAND,9th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1454,Jaye,Brian,,,40338,,,
11/8/22,6,900,0,63,OAKLAND,9th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1421,McClain,Lisa,,,63973,,,E
11/8/22,6,900,0,63,OAKLAND,9th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1502,Kelts,Jake,,,1329,,,
11/8/22,6,900,0,63,OAKLAND,9th District Representative in Congress 2 Year Term (1) Position,5,WCP,Working Class,-1491,Walkowicz,Jim,,,1413,,,
11/8/22,6,900,0,74,ST. CLAIR,9th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1454,Jaye,Brian,,,23678,,,
11/8/22,6,900,0,74,ST. CLAIR,9th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1421,McClain,Lisa,,,46469,,,E
11/8/22,6,900,0,74,ST. CLAIR,9th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1502,Kelts,Jake,,,934,,,
11/8/22,6,900,0,74,ST. CLAIR,9th District Representative in Congress 2 Year Term (1) Position,5,WCP,Working Class,-1491,Walkowicz,Jim,,,1638,,,
11/8/22,6,900,0,76,SANILAC,9th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1454,Jaye,Brian,,,4553,,,
11/8/22,6,900,0,76,SANILAC,9th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1421,McClain,Lisa,,,13349,,,E
11/8/22,6,900,0,76,SANILAC,9th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1502,Kelts,Jake,,,191,,,
11/8/22,6,900,0,76,SANILAC,9th District Representative in Congress 2 Year Term (1) Position,5,WCP,Working Class,-1491,Walkowicz,Jim,,,378,,,
11/8/22,6,900,0,79,TUSCOLA,9th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1454,Jaye,Brian,,,6430,,,
11/8/22,6,900,0,79,TUSCOLA,9th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1421,McClain,Lisa,,,15610,,,E
11/8/22,6,900,0,79,TUSCOLA,9th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1502,Kelts,Jake,,,247,,,
11/8/22,6,900,0,79,TUSCOLA,9th District Representative in Congress 2 Year Term (1) Position,5,WCP,Working Class,-1491,Walkowicz,Jim,,,698,,,
11/8/22,6,1000,0,50,MACOMB,10th District Representative in Congress 2 Year Term (1) Position,1,DEM,Democratic,-1452,Marlinga,Carl,J.,,136499,,,
11/8/22,6,1000,0,50,MACOMB,10th District Representative in Congress 2 Year Term (1) Position,2,REP,Republican,-1427,James,John,,,137084,,,E
11/8/22,6,1000,0,50,MACOMB,10th District Representative in Congress 2 Year Term (1) Position,3,LIB,Libertarian,-1503,Saliba,Mike,,,3129,,,
11/8/22,6,1000,0,50,MACOMB,10th District Representative in Congress 2 Year Term (1) Position,5,WCP,Working Class,-1493,Kirby,Andrea,L.,,5457,,,
